0x88B3D1,0x151425,0x2D3329,Wilds,"^812.5m, 1b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b"
0x6B564E,0x798970,0x1D1713,Wilds,"^812.5m, 1b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b"
0xB2AE92,0x798970,0x222721,Wilds,"^812.5m, 1b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b"
0x342D29,0x574F4D,0x998680,Winter Wyrm,"^*25b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b, 400b, 500b"
0x724F3C,0x40D9D9,0x56281E,Xerkara,"^260m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0x79BA44,0x58812F,0x503621,Xerkara,"^260m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0xD4A06B,0xC2A18F,0x6D4837,Xerkara,"^260m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0xF0DFCC,0xE77F33,0x774E49,Xerkara,"^260m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0x2D3046,0x8B4E2B,0x13141F,Xessus,"^5m, 10m, 14m, 18m 20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x6487AA,0x8B4E2B,0x1E320D,Xessus,"^5m, 10m, 14m, 18m 20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x32253C,0x241B1D,0x130D0E,Xessus,"^5m, 10m, 14m, 18m 20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0xEBDBB4,0xD5BC89,0xE1C9AA,Yydian,"^100m, 125m, 175m, *250m, 300m, 375m, 450m, 525m, 625m, 900m, 1.5b"
0xEBDAB6,0xD4BA8D,0xB49982,Yydian,"^100m, 125m, 175m, *250m, 300m, 375m, 450m, 525m, 625m, 900m, 1.5b"
0xAA7D5A,0xD4BA8D,0x91735F,Yydian,"^100m, 125m, 175m, *250m, 300m, 375m, 450m, 525m, 625m, 900m, 1.5b"
0x152229,0x343123,0x182122,Z'ralk'thalat,"100m, ^175m, *200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x104C80,0x223F6B,0x0A6AE3,Z'ralk'thalat,"100m, ^175m, *200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x8F9291,0x4D4E4B,0x1E2930,Zugen,"180m, *200m, 225m, *240m, 750m, 1b, 1.5b"
0x767D7E,0x3A3F47,0x2B261F,Zugen,"180m, *200m, 225m, *240m, 750m, 1b, 1.5b"
0x54442E,0xD6D6D6,0x555E63,Zugen,"180m, *200m, 225m, *240m, 750m, 1b, 1.5b"
